produkt,datum_excel,zeitscheibe,durchschnittspreis_de_eur_mw_h,hoechster_zuschlag_de_eur_mw_h
aFRR,45918.0,NEG_00_04,15.03,26.91
aFRR,45918.0,NEG_04_08,9.67,16.61
aFRR,45918.0,NEG_08_12,59.14,76.67
aFRR,45918.0,NEG_12_16,80.36,97.05
aFRR,45918.0,NEG_16_20,48.76,57.25
aFRR,45918.0,NEG_20_24,5.83,11.07
aFRR,45919.0,POS_00_04,4.72,5.47
aFRR,45919.0,POS_04_08,11.61,15.41
aFRR,45919.0,POS_08_12,63.97,77.43
aFRR,45919.0,POS_12_16,28.43,33.47
aFRR,45919.0,POS_16_20,70.27,88.85
aFRR,45919.0,POS_20_24,24.66,31.9
aFRR,45919.0,NEG_00_04,15.09,20.79
aFRR,45919.0,NEG_04_08,8.94,10.3
aFRR,45919.0,NEG_08_12,73.05,270.72
aFRR,45919.0,NEG_12_16,81.32,100.72
aFRR,45919.0,NEG_16_20,39.94,48.96
aFRR,45919.0,NEG_20_24,5.35,6.66
aFRR,45920.0,POS_00_04,4.58,5.29
aFRR,45920.0,POS_04_08,10.62,11.98
aFRR,45920.0,POS_08_12,41.95,47.79
aFRR,45920.0,POS_12_16,20.55,22.98
aFRR,45920.0,POS_16_20,46.37,54.74
aFRR,45920.0,POS_20_24,21.87,24.12
aFRR,45920.0,NEG_00_04,12.31,14.52
aFRR,45920.0,NEG_04_08,7.6,8.8
aFRR,45920.0,NEG_08_12,64.29,77.81
aFRR,45920.0,NEG_12_16,81.72,89.16
aFRR,45920.0,NEG_16_20,33.07,38.4
aFRR,45920.0,NEG_20_24,4.58,5.58
aFRR,45921.0,POS_00_04,4.84,8.31
aFRR,45921.0,POS_04_08,8.73,9.44
aFRR,45921.0,POS_08_12,27.73,32.17
aFRR,45921.0,POS_12_16,14.88,16.62
aFRR,45921.0,POS_16_20,32.87,37.45
aFRR,45921.0,POS_20_24,17.53,19.08
aFRR,45921.0,NEG_00_04,13.64,18.91
aFRR,45921.0,NEG_04_08,11.27,19.25
aFRR,45921.0,NEG_08_12,48.61,63.74
aFRR,45921.0,NEG_12_16,71.55,80.86
aFRR,45921.0,NEG_16_20,29.02,39.25
aFRR,45921.0,NEG_20_24,4.1,4.69
aFRR,45922.0,POS_00_04,5.41,6.59
aFRR,45922.0,POS_04_08,11.0,13.4
aFRR,45922.0,POS_08_12,43.31,62.32
aFRR,45922.0,POS_12_16,24.5,36.0
aFRR,45922.0,POS_16_20,44.68,69.52
aFRR,45922.0,POS_20_24,22.44,27.71
aFRR,45922.0,NEG_00_04,13.62,22.23
aFRR,45922.0,NEG_04_08,9.95,16.73
aFRR,45922.0,NEG_08_12,36.05,40.87
aFRR,45922.0,NEG_12_16,56.1,65.16
aFRR,45922.0,NEG_16_20,32.99,159.55
aFRR,45922.0,NEG_20_24,3.68,6.16
aFRR,45923.0,POS_00_04,5.04,6.47
aFRR,45923.0,POS_04_08,16.43,34.84
aFRR,45923.0,POS_08_12,249.34,747.59
aFRR,45923.0,POS_12_16,71.99,273.51
aFRR,45923.0,POS_16_20,57.93,84.61
aFRR,45923.0,POS_20_24,21.62,25.65
aFRR,45923.0,NEG_00_04,11.71,14.63
aFRR,45923.0,NEG_04_08,8.45,9.47
aFRR,45923.0,NEG_08_12,31.61,92.2
aFRR,45923.0,NEG_12_16,63.15,167.35
aFRR,45923.0,NEG_16_20,29.99,38.0
aFRR,45923.0,NEG_20_24,3.79,4.4
aFRR,45924.0,POS_00_04,4.7,5.4
aFRR,45924.0,POS_04_08,17.8,24.61
aFRR,45924.0,POS_08_12,167.97,322.24
aFRR,45924.0,POS_12_16,85.95,169.98
aFRR,45924.0,POS_16_20,96.19,234.79
aFRR,45924.0,POS_20_24,19.23,20.63
aFRR,45924.0,NEG_00_04,10.09,11.49
aFRR,45924.0,NEG_04_08,7.16,9.68
aFRR,45924.0,NEG_08_12,105.02,354.0
aFRR,45924.0,NEG_12_16,103.08,379.0
aFRR,45924.0,NEG_16_20,74.52,246.63
aFRR,45924.0,NEG_20_24,4.1,7.17
aFRR,45925.0,POS_00_04,4.47,5.54
aFRR,45925.0,POS_04_08,14.81,16.99
aFRR,45925.0,POS_08_12,105.88,123.72
aFRR,45925.0,POS_12_16,61.89,78.0
aFRR,45925.0,POS_16_20,67.95,80.01
aFRR,45925.0,POS_20_24,17.3,19.34
aFRR,45925.0,NEG_00_04,11.95,16.51
aFRR,45925.0,NEG_04_08,8.56,13.5
aFRR,45925.0,NEG_08_12,76.01,93.69
aFRR,45925.0,NEG_12_16,96.19,118.23
aFRR,45925.0,NEG_16_20,56.47,74.72
aFRR,45925.0,NEG_20_24,4.26,5.0
aFRR,45926.0,POS_00_04,4.51,5.08
aFRR,45926.0,POS_04_08,13.0,14.49
aFRR,45926.0,POS_08_12,69.84,77.47
aFRR,45926.0,POS_12_16,42.17,46.25
aFRR,45926.0,POS_16_20,52.56,59.3
aFRR,45926.0,POS_20_24,15.92,16.88
aFRR,45926.0,NEG_00_04,10.65,12.8
aFRR,45926.0,NEG_04_08,8.18,9.18
aFRR,45926.0,NEG_08_12,55.17,62.3
aFRR,45926.0,NEG_12_16,65.67,73.26
aFRR,45926.0,NEG_16_20,37.16,44.17
aFRR,45926.0,NEG_20_24,3.54,3.89
aFRR,45927.0,POS_00_04,4.39,5.03
aFRR,45927.0,POS_04_08,10.7,11.76
aFRR,45927.0,POS_08_12,42.46,52.16
aFRR,45927.0,POS_12_16,26.82,31.32
aFRR,45927.0,POS_16_20,39.69,44.03
aFRR,45927.0,POS_20_24,15.03,19.07
aFRR,45927.0,NEG_00_04,8.65,9.69
aFRR,45927.0,NEG_04_08,7.1,7.79
aFRR,45927.0,NEG_08_12,40.5,45.02
aFRR,45927.0,NEG_12_16,56.7,62.49
aFRR,45927.0,NEG_16_20,28.62,31.01
aFRR,45927.0,NEG_20_24,2.97,3.25
aFRR,45928.0,POS_00_04,4.31,4.72
aFRR,45928.0,POS_04_08,8.62,9.51
aFRR,45928.0,POS_08_12,28.09,33.85
aFRR,45928.0,POS_12_16,19.72,21.27
aFRR,45928.0,POS_16_20,28.85,32.52
aFRR,45928.0,POS_20_24,13.94,14.99
aFRR,45928.0,NEG_00_04,6.87,7.59
aFRR,45928.0,NEG_04_08,5.77,6.43
aFRR,45928.0,NEG_08_12,37.08,43.06
aFRR,45928.0,NEG_12_16,65.73,89.43
aFRR,45928.0,NEG_16_20,23.64,28.42
aFRR,45928.0,NEG_20_24,2.47,3.0
aFRR,45929.0,POS_00_04,4.62,6.22
aFRR,45929.0,POS_04_08,21.07,49.0
aFRR,45929.0,POS_08_12,49.83,70.27
aFRR,45929.0,POS_12_16,29.38,45.15
aFRR,45929.0,POS_16_20,101.49,182.05
aFRR,45929.0,POS_20_24,29.85,42.1
aFRR,45929.0,NEG_00_04,6.78,8.0
aFRR,45929.0,NEG_04_08,5.23,6.02
aFRR,45929.0,NEG_08_12,30.1,33.12
aFRR,45929.0,NEG_12_16,52.66,58.35
aFRR,45929.0,NEG_16_20,19.22,21.26
aFRR,45929.0,NEG_20_24,2.26,2.53
aFRR,45930.0,POS_00_04,4.89,5.61
aFRR,45930.0,POS_04_08,26.42,38.82
aFRR,45930.0,POS_08_12,117.3,245.65
aFRR,45930.0,POS_12_16,28.7,34.0
aFRR,45930.0,POS_16_20,104.32,140.88
aFRR,45930.0,POS_20_24,27.45,32.77
aFRR,45930.0,NEG_00_04,6.12,7.25
aFRR,45930.0,NEG_04_08,4.61,5.24
aFRR,45930.0,NEG_08_12,23.68,32.7
aFRR,45930.0,NEG_12_16,41.59,47.51
aFRR,45930.0,NEG_16_20,14.72,16.71
aFRR,45930.0,NEG_20_24,2.04,2.5
aFRR,45931.0,POS_00_04,5.4,10.67
aFRR,45931.0,POS_04_08,32.94,54.45
aFRR,45931.0,POS_08_12,90.93,108.87
aFRR,45931.0,POS_12_16,27.0,32.77
aFRR,45931.0,POS_16_20,126.03,197.47
aFRR,45931.0,POS_20_24,30.33,39.68
aFRR,45931.0,NEG_00_04,5.65,6.2
aFRR,45931.0,NEG_04_08,4.13,4.48
aFRR,45931.0,NEG_08_12,22.71,26.78
aFRR,45931.0,NEG_12_16,36.03,41.37
aFRR,45931.0,NEG_16_20,12.82,14.96
aFRR,45931.0,NEG_20_24,1.87,2.21
aFRR,45932.0,POS_00_04,5.91,7.4
aFRR,45932.0,POS_04_08,32.2,38.55
aFRR,45932.0,POS_08_12,65.94,75.28
aFRR,45932.0,POS_12_16,23.81,26.57
aFRR,45932.0,POS_16_20,88.55,102.36
aFRR,45932.0,POS_20_24,24.43,27.97
aFRR,45932.0,NEG_00_04,4.97,5.63
aFRR,45932.0,NEG_04_08,3.51,4.05
aFRR,45932.0,NEG_08_12,20.56,25.0
aFRR,45932.0,NEG_12_16,32.77,43.01
aFRR,45932.0,NEG_16_20,11.24,15.2
aFRR,45932.0,NEG_20_24,1.89,3.94
aFRR,45933.0,POS_00_04,5.33,6.56
aFRR,45933.0,POS_04_08,23.15,25.28
aFRR,45933.0,POS_08_12,42.82,50.5
aFRR,45933.0,POS_12_16,18.53,20.58
aFRR,45933.0,POS_16_20,54.57,60.5
aFRR,45933.0,POS_20_24,19.5,22.0
aFRR,45933.0,NEG_00_04,5.02,6.1
aFRR,45933.0,NEG_04_08,4.54,6.04
aFRR,45933.0,NEG_08_12,28.51,49.15
aFRR,45933.0,NEG_12_16,50.71,71.24
aFRR,45933.0,NEG_16_20,14.24,20.1
aFRR,45933.0,NEG_20_24,3.76,9.0
aFRR,45934.0,POS_00_04,5.37,8.08
aFRR,45934.0,POS_04_08,15.3,17.6
aFRR,45934.0,POS_08_12,27.26,31.87
aFRR,45934.0,POS_12_16,14.12,15.25
aFRR,45934.0,POS_16_20,32.42,40.57
aFRR,45934.0,POS_20_24,15.43,17.22
aFRR,45934.0,NEG_00_04,11.49,16.37
aFRR,45934.0,NEG_04_08,11.39,16.34
aFRR,45934.0,NEG_08_12,32.85,40.81
aFRR,45934.0,NEG_12_16,56.37,64.8
aFRR,45934.0,NEG_16_20,18.46,29.94
aFRR,45934.0,NEG_20_24,6.79,11.29
aFRR,45935.0,POS_00_04,5.28,6.71
aFRR,45935.0,POS_04_08,10.01,12.23
aFRR,45935.0,POS_08_12,18.82,24.5
aFRR,45935.0,POS_12_16,10.28,12.41
aFRR,45935.0,POS_16_20,22.32,30.62
aFRR,45935.0,POS_20_24,12.75,17.23
aFRR,45935.0,NEG_00_04,12.64,16.47
aFRR,45935.0,NEG_04_08,12.61,16.01
aFRR,45935.0,NEG_08_12,30.26,34.99
aFRR,45935.0,NEG_12_16,53.43,60.72
aFRR,45935.0,NEG_16_20,19.12,24.95
aFRR,45935.0,NEG_20_24,6.11,8.0
aFRR,45936.0,POS_00_04,5.14,5.99
aFRR,45936.0,POS_04_08,12.86,17.12
aFRR,45936.0,POS_08_12,62.79,222.2
aFRR,45936.0,POS_12_16,46.64,181.95
aFRR,45936.0,POS_16_20,51.13,68.94
aFRR,45936.0,POS_20_24,19.6,26.21
aFRR,45936.0,NEG_00_04,11.71,14.82
aFRR,45936.0,NEG_04_08,9.97,18.1
aFRR,45936.0,NEG_08_12,25.97,28.38
aFRR,45936.0,NEG_12_16,45.9,54.55
aFRR,45936.0,NEG_16_20,16.02,19.0
aFRR,45936.0,NEG_20_24,4.22,5.9
aFRR,45937.0,POS_00_04,5.64,12.0
aFRR,45937.0,POS_04_08,24.84,43.48
aFRR,45937.0,POS_08_12,77.34,121.48
aFRR,45937.0,POS_12_16,49.65,70.65
aFRR,45937.0,POS_16_20,92.08,125.0
aFRR,45937.0,POS_20_24,21.36,27.75
aFRR,45937.0,NEG_00_04,9.3,10.81
aFRR,45937.0,NEG_04_08,7.89,9.96
aFRR,45937.0,NEG_08_12,19.35,21.0
aFRR,45937.0,NEG_12_16,38.73,45.0
aFRR,45937.0,NEG_16_20,11.85,13.64
aFRR,45937.0,NEG_20_24,3.35,4.4
aFRR,45938.0,POS_00_04,7.01,10.0
aFRR,45938.0,POS_04_08,30.22,41.3
aFRR,45938.0,POS_08_12,192.61,567.37
aFRR,45938.0,POS_12_16,39.18,59.95
aFRR,45938.0,POS_16_20,114.17,155.11
aFRR,45938.0,POS_20_24,25.78,36.21
aFRR,45938.0,NEG_00_04,7.24,8.27
aFRR,45938.0,NEG_04_08,6.25,7.25
aFRR,45938.0,NEG_08_12,22.21,86.24
aFRR,45938.0,NEG_12_16,33.68,38.0
aFRR,45938.0,NEG_16_20,8.87,10.54
aFRR,45938.0,NEG_20_24,2.76,3.15
aFRR,45939.0,POS_00_04,6.5,7.72
aFRR,45939.0,POS_04_08,27.36,31.15
aFRR,45939.0,POS_08_12,114.33,126.3
aFRR,45939.0,POS_12_16,33.03,37.22
aFRR,45939.0,POS_16_20,72.83,80.11
aFRR,45939.0,POS_20_24,21.83,24.0
aFRR,45939.0,NEG_00_04,6.06,6.64
aFRR,45939.0,NEG_04_08,5.07,5.62
aFRR,45939.0,NEG_08_12,27.34,38.12
aFRR,45939.0,NEG_12_16,34.65,119.74
aFRR,45939.0,NEG_16_20,8.18,16.0
aFRR,45939.0,NEG_20_24,2.6,3.55
aFRR,45940.0,POS_00_04,5.73,6.25
aFRR,45940.0,POS_04_08,20.57,22.7
aFRR,45940.0,POS_08_12,59.22,69.9
aFRR,45940.0,POS_12_16,26.21,29.0
aFRR,45940.0,POS_16_20,52.7,57.9
aFRR,45940.0,POS_20_24,17.71,19.85
aFRR,45940.0,NEG_00_04,5.99,8.68
aFRR,45940.0,NEG_04_08,4.91,6.13
aFRR,45940.0,NEG_08_12,27.2,34.1
aFRR,45940.0,NEG_12_16,47.41,59.04
aFRR,45940.0,NEG_16_20,9.64,11.6
aFRR,45940.0,NEG_20_24,2.62,2.96
aFRR,45941.0,POS_00_04,5.1,5.67
aFRR,45941.0,POS_04_08,14.44,15.47
aFRR,45941.0,POS_08_12,35.44,37.76
aFRR,45941.0,POS_12_16,19.08,19.92
aFRR,45941.0,POS_16_20,37.91,39.92
aFRR,45941.0,POS_20_24,14.52,15.6
aFRR,45941.0,NEG_00_04,5.97,6.67
aFRR,45941.0,NEG_04_08,4.55,5.84
aFRR,45941.0,NEG_08_12,26.94,29.84
aFRR,45941.0,NEG_12_16,48.61,67.15
aFRR,45941.0,NEG_16_20,9.29,10.12
aFRR,45941.0,NEG_20_24,2.25,3.11
aFRR,45942.0,POS_00_04,4.43,5.04
aFRR,45942.0,POS_04_08,10.3,12.63
aFRR,45942.0,POS_08_12,20.24,24.46
aFRR,45942.0,POS_12_16,13.32,16.02
aFRR,45942.0,POS_16_20,25.63,28.19
aFRR,45942.0,POS_20_24,11.81,13.0
aFRR,45942.0,NEG_00_04,5.28,5.88
aFRR,45942.0,NEG_04_08,4.94,5.85
aFRR,45942.0,NEG_08_12,23.9,26.29
aFRR,45942.0,NEG_12_16,47.06,53.7
aFRR,45942.0,NEG_16_20,8.69,10.11
aFRR,45942.0,NEG_20_24,2.3,2.74
aFRR,45943.0,POS_00_04,5.05,6.0
aFRR,45943.0,POS_04_08,31.56,50.01
aFRR,45943.0,POS_08_12,99.64,287.06
aFRR,45943.0,POS_12_16,54.61,121.41
aFRR,45943.0,POS_16_20,108.14,157.29
aFRR,45943.0,POS_20_24,22.43,28.85
aFRR,45943.0,NEG_00_04,4.47,5.0
aFRR,45943.0,NEG_04_08,5.09,19.68
aFRR,45943.0,NEG_08_12,17.5,19.12
aFRR,45943.0,NEG_12_16,35.41,42.75
aFRR,45943.0,NEG_16_20,6.99,7.83
aFRR,45943.0,NEG_20_24,1.74,2.11
aFRR,45944.0,POS_00_04,5.48,7.81
aFRR,45944.0,POS_04_08,27.42,32.0
aFRR,45944.0,POS_08_12,97.28,134.97
aFRR,45944.0,POS_12_16,48.05,59.36
aFRR,45944.0,POS_16_20,106.55,127.47
aFRR,45944.0,POS_20_24,23.55,25.31
aFRR,45944.0,NEG_00_04,3.85,4.3
aFRR,45944.0,NEG_04_08,6.69,8.72
aFRR,45944.0,NEG_08_12,19.77,66.89
aFRR,45944.0,NEG_12_16,33.38,81.72
aFRR,45944.0,NEG_16_20,5.8,6.86
aFRR,45944.0,NEG_20_24,1.45,1.78
aFRR,45945.0,POS_00_04,5.94,6.54
aFRR,45945.0,POS_04_08,27.44,37.75
aFRR,45945.0,POS_08_12,80.97,96.53
aFRR,45945.0,POS_12_16,36.33,41.0
aFRR,45945.0,POS_16_20,93.22,119.0
aFRR,45945.0,POS_20_24,20.85,23.77
aFRR,45945.0,NEG_00_04,3.21,3.91
aFRR,45945.0,NEG_04_08,4.67,6.15
aFRR,45945.0,NEG_08_12,18.82,27.0
aFRR,45945.0,NEG_12_16,35.85,46.79
aFRR,45945.0,NEG_16_20,4.95,5.52
aFRR,45945.0,NEG_20_24,1.31,1.6
aFRR,45946.0,POS_00_04,5.27,5.7
aFRR,45946.0,POS_04_08,21.5,27.0
aFRR,45946.0,POS_08_12,56.87,69.5
aFRR,45946.0,POS_12_16,26.21,31.02
aFRR,45946.0,POS_16_20,68.3,74.47
aFRR,45946.0,POS_20_24,18.01,19.0
aFRR,45946.0,NEG_00_04,3.43,3.89
aFRR,45946.0,NEG_04_08,4.74,5.84
aFRR,45946.0,NEG_08_12,20.39,41.24
aFRR,45946.0,NEG_12_16,32.93,38.46
aFRR,45946.0,NEG_16_20,4.53,4.96
aFRR,45946.0,NEG_20_24,1.28,1.53
aFRR,45947.0,POS_00_04,4.66,5.01
aFRR,45947.0,POS_04_08,16.84,18.84
aFRR,45947.0,POS_08_12,40.41,44.28
aFRR,45947.0,POS_12_16,19.52,21.35
aFRR,45947.0,POS_16_20,47.89,51.37
aFRR,45947.0,POS_20_24,14.58,15.24
aFRR,45947.0,NEG_00_04,3.18,3.8
aFRR,45947.0,NEG_04_08,4.24,4.91
aFRR,45947.0,NEG_08_12,19.47,22.47
aFRR,45947.0,NEG_12_16,28.37,31.41
aFRR,45947.0,NEG_16_20,3.82,4.35
aFRR,45947.0,NEG_20_24,1.17,1.53
aFRR,45948.0,POS_00_04,4.3,5.26
aFRR,45948.0,POS_04_08,12.1,13.3
aFRR,45948.0,POS_08_12,23.81,28.42
aFRR,45948.0,POS_12_16,13.6,15.06
aFRR,45948.0,POS_16_20,30.9,38.24
aFRR,45948.0,POS_20_24,11.35,12.26
aFRR,45948.0,NEG_00_04,2.76,3.31
aFRR,45948.0,NEG_04_08,3.68,4.18
aFRR,45948.0,NEG_08_12,16.34,18.0
aFRR,45948.0,NEG_12_16,27.89,30.97
aFRR,45948.0,NEG_16_20,3.38,3.89
aFRR,45948.0,NEG_20_24,1.14,1.43
aFRR,45949.0,POS_00_04,4.24,4.82
aFRR,45949.0,POS_04_08,9.69,10.61
aFRR,45949.0,POS_08_12,16.23,18.1
aFRR,45949.0,POS_12_16,10.3,11.93
aFRR,45949.0,POS_16_20,22.93,25.62
aFRR,45949.0,POS_20_24,8.98,9.73
aFRR,45949.0,NEG_00_04,2.94,4.2
aFRR,45949.0,NEG_04_08,3.91,5.39
aFRR,45949.0,NEG_08_12,15.6,21.25
aFRR,45949.0,NEG_12_16,34.4,46.23
aFRR,45949.0,NEG_16_20,4.74,6.41
aFRR,45949.0,NEG_20_24,2.66,7.61
aFRR,45950.0,POS_00_04,4.46,5.4
aFRR,45950.0,POS_04_08,13.39,22.55
aFRR,45950.0,POS_08_12,98.07,218.73
aFRR,45950.0,POS_12_16,61.98,136.33
aFRR,45950.0,POS_16_20,56.92,94.0
aFRR,45950.0,POS_20_24,13.3,16.96
aFRR,45950.0,NEG_00_04,13.37,36.54
aFRR,45950.0,NEG_04_08,9.73,23.15
aFRR,45950.0,NEG_08_12,43.43,173.85
aFRR,45950.0,NEG_12_16,40.24,181.0
aFRR,45950.0,NEG_16_20,5.53,23.38
aFRR,45950.0,NEG_20_24,3.66,8.72
aFRR,45951.0,POS_00_04,4.38,4.85
aFRR,45951.0,POS_04_08,13.44,15.57
aFRR,45951.0,POS_08_12,88.78,130.22
aFRR,45951.0,POS_12_16,47.78,57.64
aFRR,45951.0,POS_16_20,51.68,58.72
aFRR,45951.0,POS_20_24,12.59,14.18
aFRR,45951.0,NEG_00_04,19.65,33.81
aFRR,45951.0,NEG_04_08,15.99,40.0
aFRR,45951.0,NEG_08_12,55.24,102.5
aFRR,45951.0,NEG_12_16,64.35,123.22
aFRR,45951.0,NEG_16_20,8.73,13.66
aFRR,45951.0,NEG_20_24,4.3,5.91
aFRR,45952.0,POS_00_04,4.3,4.9
aFRR,45952.0,POS_04_08,14.51,18.17
aFRR,45952.0,POS_08_12,73.41,88.0
aFRR,45952.0,POS_12_16,39.48,56.97
aFRR,45952.0,POS_16_20,95.82,181.81
aFRR,45952.0,POS_20_24,23.03,33.43
aFRR,45952.0,NEG_00_04,16.72,23.77
aFRR,45952.0,NEG_04_08,14.29,20.42
aFRR,45952.0,NEG_08_12,34.68,44.51
aFRR,45952.0,NEG_12_16,42.93,53.06
aFRR,45952.0,NEG_16_20,5.66,6.54
aFRR,45952.0,NEG_20_24,3.38,4.03
aFRR,45953.0,POS_00_04,6.42,12.57
aFRR,45953.0,POS_04_08,13.28,16.73
aFRR,45953.0,POS_08_12,54.19,65.63
aFRR,45953.0,POS_12_16,45.81,150.04
aFRR,45953.0,POS_16_20,57.71,68.01
aFRR,45953.0,POS_20_24,18.11,23.32
aFRR,45953.0,NEG_00_04,11.24,14.2
aFRR,45953.0,NEG_04_08,12.54,18.2
aFRR,45953.0,NEG_08_12,36.41,78.58
aFRR,45953.0,NEG_12_16,45.64,84.0
aFRR,45953.0,NEG_16_20,11.25,27.73
aFRR,45953.0,NEG_20_24,9.12,24.1
aFRR,45954.0,POS_00_04,6.16,7.85
aFRR,45954.0,POS_04_08,12.21,14.44
aFRR,45954.0,POS_08_12,39.32,47.1
aFRR,45954.0,POS_12_16,42.65,51.0
aFRR,45954.0,POS_16_20,39.67,48.09
aFRR,45954.0,POS_20_24,14.65,17.12
aFRR,45954.0,NEG_00_04,14.97,20.81
aFRR,45954.0,NEG_04_08,14.6,18.0
aFRR,45954.0,NEG_08_12,39.26,43.45
aFRR,45954.0,NEG_12_16,57.7,70.82
aFRR,45954.0,NEG_16_20,14.0,21.55
aFRR,45954.0,NEG_20_24,12.17,17.18
aFRR,45955.0,POS_00_04,5.28,6.0
aFRR,45955.0,POS_04_08,9.89,11.14
aFRR,45955.0,POS_08_12,26.91,29.3
aFRR,45955.0,POS_12_16,24.47,30.86
aFRR,45955.0,POS_16_20,30.59,36.08
aFRR,45955.0,POS_20_24,14.14,21.93
aFRR,45955.0,NEG_00_04,14.99,16.3
aFRR,45955.0,NEG_04_08,14.56,17.05
aFRR,45955.0,NEG_08_12,32.2,37.28
aFRR,45955.0,NEG_12_16,51.22,57.4
aFRR,45955.0,NEG_16_20,14.44,17.19
aFRR,45955.0,NEG_20_24,10.12,12.66
aFRR,45956.0,POS_00_04,4.79,5.46
aFRR,45956.0,POS_04_08,8.26,9.0
aFRR,45956.0,POS_08_12,18.6,21.46
aFRR,45956.0,POS_12_16,17.01,22.0
aFRR,45956.0,POS_16_20,23.5,28.88
aFRR,45956.0,POS_20_24,14.0,17.45
aFRR,45956.0,NEG_00_04,13.84,15.82
aFRR,45956.0,NEG_04_08,14.39,16.24
aFRR,45956.0,NEG_08_12,28.34,34.44
aFRR,45956.0,NEG_12_16,44.77,53.79
aFRR,45956.0,NEG_16_20,14.2,17.37
aFRR,45956.0,NEG_20_24,10.0,13.39
aFRR,45957.0,POS_00_04,4.97,5.55
aFRR,45957.0,POS_04_08,12.8,15.24
aFRR,45957.0,POS_08_12,59.47,95.9
aFRR,45957.0,POS_12_16,46.25,60.3
aFRR,45957.0,POS_16_20,47.03,58.0
aFRR,45957.0,POS_20_24,17.44,21.99
aFRR,45957.0,NEG_00_04,15.95,28.0
aFRR,45957.0,NEG_04_08,15.75,28.31
aFRR,45957.0,NEG_08_12,22.52,28.02
aFRR,45957.0,NEG_12_16,35.11,44.02
aFRR,45957.0,NEG_16_20,9.79,12.11
aFRR,45957.0,NEG_20_24,8.07,10.01
aFRR,45958.0,POS_00_04,4.86,5.38
aFRR,45958.0,POS_04_08,12.09,13.95
aFRR,45958.0,POS_08_12,49.35,58.25
aFRR,45958.0,POS_12_16,34.44,40.6
aFRR,45958.0,POS_16_20,42.64,47.63
aFRR,45958.0,POS_20_24,16.09,17.39
aFRR,45958.0,NEG_00_04,18.17,48.3
aFRR,45958.0,NEG_04_08,18.09,47.15
aFRR,45958.0,NEG_08_12,21.44,25.0
aFRR,45958.0,NEG_12_16,34.05,42.98
aFRR,45958.0,NEG_16_20,8.94,10.82
aFRR,45958.0,NEG_20_24,6.56,9.22
aFRR,45959.0,POS_00_04,4.68,5.11
aFRR,45959.0,POS_04_08,11.31,12.67
aFRR,45959.0,POS_08_12,37.64,41.82
aFRR,45959.0,POS_12_16,25.79,28.58
aFRR,45959.0,POS_16_20,37.96,43.68
aFRR,45959.0,POS_20_24,13.83,15.02
aFRR,45959.0,NEG_00_04,18.31,21.61
aFRR,45959.0,NEG_04_08,16.67,19.56
aFRR,45959.0,NEG_08_12,17.84,20.52
aFRR,45959.0,NEG_12_16,29.93,33.93
aFRR,45959.0,NEG_16_20,7.09,8.28
aFRR,45959.0,NEG_20_24,5.83,6.88
aFRR,45960.0,POS_00_04,4.94,8.52
aFRR,45960.0,POS_04_08,10.45,12.17
aFRR,45960.0,POS_08_12,27.09,31.0
aFRR,45960.0,POS_12_16,19.25,21.98
aFRR,45960.0,POS_16_20,34.1,37.79
aFRR,45960.0,POS_20_24,12.11,13.58
aFRR,45960.0,NEG_00_04,13.29,16.0
aFRR,45960.0,NEG_04_08,12.96,16.86
aFRR,45960.0,NEG_08_12,20.9,61.0
aFRR,45960.0,NEG_12_16,29.72,54.55
aFRR,45960.0,NEG_16_20,5.77,6.37
aFRR,45960.0,NEG_20_24,4.42,5.3
aFRR,45961.0,POS_00_04,5.2,6.62
aFRR,45961.0,POS_04_08,9.76,10.97
aFRR,45961.0,POS_08_12,21.21,24.59
aFRR,45961.0,POS_12_16,16.25,20.0
aFRR,45961.0,POS_16_20,29.36,31.91
aFRR,45961.0,POS_20_24,9.99,11.26
aFRR,45961.0,NEG_00_04,9.68,11.11
aFRR,45961.0,NEG_04_08,9.18,10.95
aFRR,45961.0,NEG_08_12,19.53,24.84
aFRR,45961.0,NEG_12_16,27.32,31.58
aFRR,45961.0,NEG_16_20,5.05,5.76
aFRR,45961.0,NEG_20_24,4.09,4.65
aFRR,45962.0,POS_00_04,5.08,7.48
aFRR,45962.0,POS_04_08,8.24,9.36
aFRR,45962.0,POS_08_12,15.53,17.87
aFRR,45962.0,POS_12_16,12.54,15.83
aFRR,45962.0,POS_16_20,21.05,23.75
aFRR,45962.0,POS_20_24,8.11,8.83
aFRR,45962.0,NEG_00_04,9.9,12.58
aFRR,45962.0,NEG_04_08,9.85,14.13
aFRR,45962.0,NEG_08_12,22.51,27.58
aFRR,45962.0,NEG_12_16,33.86,41.47
aFRR,45962.0,NEG_16_20,7.04,9.94
aFRR,45962.0,NEG_20_24,4.81,6.49
aFRR,45963.0,POS_00_04,4.95,5.8
aFRR,45963.0,POS_04_08,7.0,7.6
aFRR,45963.0,POS_08_12,11.66,12.82
aFRR,45963.0,POS_12_16,10.39,11.92
aFRR,45963.0,POS_16_20,18.58,23.85
aFRR,45963.0,POS_20_24,7.01,8.11
aFRR,45963.0,NEG_00_04,9.59,11.58
aFRR,45963.0,NEG_04_08,9.36,13.3
aFRR,45963.0,NEG_08_12,17.83,20.32
aFRR,45963.0,NEG_12_16,26.12,29.44
aFRR,45963.0,NEG_16_20,5.34,6.04
aFRR,45963.0,NEG_20_24,3.83,4.55
