MaStRNummer,EinheitName,BetriebsStatusName,Bundesland,InbetriebnahmeDatum,StromspeichertechnologieBezeichnung,Stromspeichertechnologie,Batterietechnologie,Bruttoleistung,Nettonennleistung,NutzbareSpeicherkapazitaet,SpeicherEinheitMastrNummer
SEE996501175463,CC Vertriebscenter Batterie (WW III),In Betrieb,Nordrhein-Westfalen,/Date(1656460800000)/,Batterie,524,727,300.0,300.0,384.0,SSE918392071631
SEE907079379108,SpeicherEckersberg1075,In Planung,Bayern,,Batterie,524,727,300.0,300.0,1075.0,SSE917543990685
SEE996565236179,Netzdienlicher Photovoltaik-Batteriespeicher,In Betrieb,Baden-Württemberg,/Date(1592438400000)/,Batterie,524,727,300.0,300.0,150.0,SSE988202976203
SEE959733540096,NM Batteriespeicher Parkhaus Nord,In Betrieb,Bayern,/Date(1743984000000)/,Batterie,524,727,300.0,300.0,920.0,SSE934639374211
SEE954354200053,NÜ_MESSE_PC2,In Betrieb,Bayern,/Date(1639699200000)/,Batterie,524,727,300.0,300.0,472.0,SSE963674722794
SEE939027539067,Geislohe 40 Solaxspeicher Erweiterung IBN12.03.2026 645kWh 300KW,In Betrieb,Bayern,/Date(1773273600000)/,Batterie,524,727,300.0,300.0,645.0,SSE928122907994
SEE997685708812,ND_F01_PC2,In Betrieb,Bayern,/Date(1616371200000)/,Batterie,524,727,300.0,300.0,472.0,SSE956541132673
SEE919706766267,Batteriespeicher Porta Westfalica 01,In Betrieb,Nordrhein-Westfalen,/Date(1689206400000)/,Batterie,524,727,300.0,300.0,544.8,SSE953499005691
SEE947836855896,NÜ_MESSE_PC1,In Betrieb,Bayern,/Date(1639699200000)/,Batterie,524,727,300.0,300.0,472.0,SSE929583529572
SEE956524093182,EnBW E-Mob 1,In Betrieb,Niedersachsen,/Date(1734480000000)/,Batterie,524,727,300.0,300.0,540.0,SSE922055880621
SEE927215806336,Speicher Am Markt 15,In Betrieb,Niedersachsen,/Date(1690934400000)/,Batterie,524,727,300.0,300.0,320.0,SSE929537431487
SEE965276283956,NU141EA00 Battieriespeicher,In Betrieb,Bayern,/Date(1490227200000)/,Batterie,524,727,300.0,300.0,837.0,SSE964037356847
SEE914258510597,Parabel 102 Speicher,In Planung,Brandenburg,,Batterie,524,727,300.0,300.0,600.0,SSE961321959029
SEE909634889633,sunsationBattery1000,In Betrieb,Bayern,/Date(1775001600000)/,Batterie,524,727,300.0,300.0,1044.0,SSE905255567738
SEE954279688950,Speicher Eschenlohe III,In Betrieb,Bayern,/Date(1681948800000)/,Batterie,524,727,300.0,300.0,534.0,SSE969947706751
SEE931433343382,NM Batteriespeicher NXT74,In Betrieb,Bayern,/Date(1751328000000)/,Batterie,524,727,300.0,300.0,920.0,SSE937067126247
SEE938131135295,Batteriespeicher,In Betrieb,Brandenburg,/Date(1663804800000)/,Batterie,524,727,537.6,300.0,537.6,SSE970953792331
SEE922742940447,Ludzay-Gohrweide 15-II,In Betrieb,Nordrhein-Westfalen,/Date(1778457600000)/,Batterie,524,727,324.0,300.0,645.0,SSE918422906988
SEE978763275808,NM Batteriespeicher Halle 12-2,In Betrieb,Bayern,/Date(1743984000000)/,Batterie,524,727,300.0,300.0,920.0,SSE905167587763
SEE927029223039,Speicher Vencon,In Betrieb,Nordrhein-Westfalen,/Date(1745971200000)/,Batterie,524,727,300.0,300.0,475.0,SSE980362694850
SEE953988258577,NM Batteriespeicher NCC Ost -1,In Betrieb,Bayern,/Date(1751328000000)/,Batterie,524,727,300.0,300.0,850.0,SSE957088904990
SEE957877056206,Stromspeicher BBC - Eschweiler,In Betrieb,Nordrhein-Westfalen,/Date(1713830400000)/,Batterie,524,727,300.0,300.0,1100.0,SSE940046726727
SEE967252346716,ND_F01_PC1,In Betrieb,Bayern,/Date(1616371200000)/,Batterie,524,727,300.0,300.0,472.0,SSE978973671087
SEE935232708113,Stromspeicher,In Betrieb,Baden-Württemberg,/Date(1602720000000)/,Batterie,524,727,300.0,300.0,470.0,SSE942928692854
SEE928418200631,SKDD-Stromspeicher-Friedrichstadt,In Betrieb,Sachsen,/Date(1657152000000)/,Batterie,524,727,300.0,300.0,438.0,SSE981535586255
SEE985186884999,Batteriespeicher Technikcontainer,In Betrieb,Nordrhein-Westfalen,/Date(1717113600000)/,Batterie,524,732,300.0,300.0,554.4,SSE997132451414
SEE940126445180,Batteriespeicher Talstraße 130,In Betrieb,Nordrhein-Westfalen,/Date(1758585600000)/,Batterie,524,727,300.0,300.0,645.0,SSE915028001260
SEE974635257897,Speicher_Neubau,In Planung,Baden-Württemberg,,Batterie,524,727,375.0,300.0,750.0,SSE922307860500
SEE992950754426,HLB MobS 1,In Betrieb,Baden-Württemberg,/Date(1662508800000)/,Batterie,524,727,300.0,300.0,367.0,SSE993231106064
SEE974085397174,Stromspeicher PVA,In Betrieb,Sachsen,/Date(1761955200000)/,Batterie,524,727,300.0,300.0,580.5,SSE999702639123
SEE916701311645,Stromspeicher Reithalle West,In Betrieb,Schleswig-Holstein,/Date(1779926400000)/,Batterie,524,727,300.0,300.0,332.0,SSE958487609400
SEE901574855747,TesVolt Trafo4,In Betrieb,Brandenburg,/Date(1567036800000)/,Batterie,524,727,305.2,300.0,268.8,SSE952213740573
SEE990264088046,BS_WASCC_1,In Betrieb,Rheinland-Pfalz,/Date(1781049600000)/,Batterie,524,727,300.0,300.0,276.6,SSE996208994251
SEE930866720333,NÜ_MESSE_SC1,In Betrieb,Bayern,/Date(1639699200000)/,Batterie,524,727,300.0,300.0,787.0,SSE990328397572
SEE969461706565,NÜ_MESSE_PC3,In Betrieb,Bayern,/Date(1639699200000)/,Batterie,524,727,300.0,300.0,472.0,SSE958342668542
SEE961614121584,NM Batteriespeicher Halle 12-1,In Betrieb,Bayern,/Date(1743984000000)/,Batterie,524,727,300.0,300.0,850.0,SSE992048161303
SEE932770538899,Speicher Aicha Solar,In Planung,Bayern,,Batterie,524,727,300.0,300.0,600.0,SSE961893799139
SEE975332792162,Goldener Steig 31,In Betrieb,Bayern,/Date(1751587200000)/,Batterie,524,727,300.0,300.0,600.0,SSE930408124742
SEE935640253311,BE.BSP1,In Betrieb,Bayern,/Date(1767225600000)/,Batterie,524,731,299.0,299.0,1288.0,SSE959380184551
SEE944852142603,MÜNCHEN_ATC4_BSP1,In Betrieb,Bayern,/Date(1571788800000)/,Batterie,524,727,288.0,288.0,360.0,SSE990465642009
SEE941498187883,München_ATC4_BSP2,In Betrieb,Bayern,/Date(1571788800000)/,Batterie,524,727,288.0,288.0,360.0,SSE909214732762
SEE908522959397,PV AC Batteriespeicher Arlinger Tunnel Pforzheim,In Betrieb,Baden-Württemberg,/Date(1751328000000)/,Batterie,524,727,292.0,286.16,262.4,SSE998567318501
SEE925840835059,Speicher,In Betrieb,Nordrhein-Westfalen,/Date(1683504000000)/,Batterie,524,727,280.0,280.0,608.0,SSE945690697621
SEE957088205738,Stromspeicher 2024,In Betrieb,Bayern,/Date(1725235200000)/,Batterie,524,727,280.0,280.0,1024.0,SSE998231711812
SEE932909146049,Batteriespeicheranlage Bendenweg,Endgültig stillgelegt,Nordrhein-Westfalen,/Date(1608595200000)/,Batterie,524,727,280.0,280.0,382.5,SSE934670664494
SEE912483963546,Batterie_AdsTec_StoraXe_SRS0112_2x,In Betrieb,Bayern,/Date(1567641600000)/,Batterie,524,727,280.0,280.0,200.0,SSE934989203896
SEE932578944458,HL-0172-BAT,In Betrieb,Thüringen,/Date(1651017600000)/,Batterie,524,727,280.0,280.0,380.0,SSE954447761249
SEE922566296522,Speicher,In Betrieb,Baden-Württemberg,/Date(1772496000000)/,Batterie,524,727,280.0,280.0,1044.0,SSE979039068001
SEE907970891730,Speicher 01,In Betrieb,Sachsen,/Date(1685577600000)/,Batterie,524,727,280.0,280.0,320.0,SSE975375996435
SEE930365532475,W059-TS_Mercedes-Benz Werk Sindelfingen Stromspeicher Bau 50,Endgültig stillgelegt,Baden-Württemberg,/Date(1486425600000)/,Batterie,524,727,280.0,280.0,160.0,SSE921263264247
SEE999934764372,Batterieanlage 2,In Betrieb,Nordrhein-Westfalen,/Date(1640131200000)/,Batterie,524,727,280.0,280.0,380.8,SSE937776670680
SEE995094467757,Narada Speicher,In Betrieb,Niedersachsen,/Date(1693440000000)/,Batterie,524,727,280.0,280.0,280.0,SSE964450901280
SEE960398624137,Stromspeicher Urbach FKT,In Betrieb,Baden-Württemberg,/Date(1762819200000)/,Batterie,524,727,277.0,277.0,240.0,SSE902601059671
SEE964977566184,Max-Volmer-Str. 16-20,In Planung,Nordrhein-Westfalen,,Batterie,524,727,276.0,276.0,1080.0,SSE928871704905
SEE933942592367,BESS 2026,In Planung,Niedersachsen,,Batterie,524,727,276.0,276.0,552.0,SSE954075150231
SEE936136558248,BESS 2026,In Planung,Niedersachsen,,Batterie,524,727,276.0,276.0,552.0,SSE905425527876
SEE963457499172,Speicher 2026,In Betrieb,Bayern,/Date(1772668800000)/,Batterie,524,727,276.0,276.0,553.0,SSE952194103725
SEE962982764038,BÖHÖ_K32_Speicher,In Planung,Baden-Württemberg,,Batterie,524,727,276.0,276.0,355.2,SSE953028241330
SEE939107641321,Speicher 2026,In Betrieb,Bayern,/Date(1771891200000)/,Batterie,524,727,276.0,276.0,553.0,SSE928199239202
SEE974958139948,Akku 552 KWh Außenlager Gewerbedorf 7,In Betrieb,Bayern,/Date(1783468800000)/,Batterie,524,727,276.0,276.0,552.0,SSE949959461589
SEE914501164539,Batterie,In Betrieb,Rheinland-Pfalz,/Date(1738108800000)/,Batterie,524,727,276.0,276.0,435.0,SSE963777329302
SEE987805268654,BESS 2026,In Betrieb,Sachsen-Anhalt,/Date(1780531200000)/,Batterie,524,727,276.0,276.0,554.0,SSE987478202481
SEE966690552666,AgriPV - Speicher,In Betrieb,Bayern,/Date(1712793600000)/,Batterie,524,727,276.0,276.0,492.0,SSE912829611940
SEE965618456482,ABR980748679150,In Betrieb,Bayern,/Date(1694563200000)/,Batterie,524,727,276.0,276.0,520.0,SSE910358797647
SEE983460281663,Lorenz GmbH ＆ Co. KG,In Betrieb,Baden-Württemberg,/Date(1720742400000)/,Batterie,524,727,270.0,270.0,540.0,SSE945031486273
SEE959371615385,iBL8,In Planung,Bayern,,Batterie,524,727,270.0,270.0,770.0,SSE953404099265
SEE927868647645,AKG SEC Speicher,In Betrieb,Bayern,/Date(1777248000000)/,Batterie,524,727,270.0,270.0,1016.0,SSE967017089520
SEE920890394310,Grünstromspeicher Grieben,In Planung,Brandenburg,,Batterie,524,727,270.0,270.0,556.0,SSE995671388871
SEE971990015698,TesVolt 270 kW 554 kWh - Zum Gänsewall 8,In Betrieb,Sachsen-Anhalt,/Date(1788825600000)/,Batterie,524,727,270.0,270.0,552.0,SSE990263311947
SEE904063944342,G-S-D Speicher,In Betrieb,Sachsen,/Date(1752451200000)/,Batterie,524,727,270.0,270.0,1305.0,SSE917290657916
SEE959344367174,Speicher Allwatt,In Betrieb,Baden-Württemberg,/Date(1719792000000)/,Batterie,524,727,270.0,270.0,132.0,SSE969196210436
SEE926415362598,iBL3,In Betrieb,Bayern,/Date(1782345600000)/,Batterie,524,727,270.0,270.0,750.0,SSE954295402769
SEE996741247272,iBL2,In Betrieb,Bayern,/Date(1782345600000)/,Batterie,524,727,270.0,270.0,750.0,SSE902996210343
SEE951247651428,BAT Freetz,In Planung,Niedersachsen,,Batterie,524,727,270.0,270.0,835.0,SSE930088156583
SEE968221099145,Ladepark Speicher,In Planung,Baden-Württemberg,,Batterie,524,727,270.0,270.0,553.0,SSE954913319790
SEE902335679916,Netzspeicher,In Betrieb,Sachsen-Anhalt,/Date(1771459200000)/,Batterie,524,727,270.0,270.0,552.0,SSE914798434162
SEE981327701675,iBL6,In Betrieb,Bayern,/Date(1778803200000)/,Batterie,524,727,270.0,270.0,770.0,SSE949857433008
SEE969497139337,iBL5,In Planung,Bayern,,Batterie,524,727,270.0,270.0,770.0,SSE944693592544
SEE909495852074,iBL7,In Betrieb,Bayern,/Date(1778803200000)/,Batterie,524,727,270.0,270.0,770.0,SSE911582211084
SEE962141169896,iBL4,In Planung,Bayern,,Batterie,524,727,270.0,270.0,770.0,SSE906684683198
SEE990101560117,Batteriespeicher Im Kurzen Busch 3a,In Betrieb,Nordrhein-Westfalen,/Date(1769990400000)/,Batterie,524,730,269.9,269.9,552.0,SSE982606003596
SEE902978775358,Speicher Kulmesweg 8,In Betrieb,Nordrhein-Westfalen,/Date(1777075200000)/,Batterie,524,727,269.7,269.7,552.0,SSE957170798674
SEE959997921679,Energiehandel-Speicher-Süd A 23,In Betrieb,Bayern,/Date(1773878400000)/,Batterie,524,727,269.0,269.0,552.0,SSE969555238958
SEE958958269768,Trading-Speicher Meinke,In Betrieb,Niedersachsen,/Date(1776211200000)/,Batterie,524,727,269.0,269.0,552.0,SSE974746405224
SEE990008085188,Energiehandel-Speicher-Süd A 21,In Betrieb,Bayern,/Date(1772064000000)/,Batterie,524,727,269.0,269.0,552.0,SSE934039693509
SEE975034468921,Agri-Solarpark Kirchweidach BatI,In Betrieb,Bayern,/Date(1711324800000)/,Batterie,524,727,267.0,267.0,11.59,SSE909532277495
SEE967268011059,KBN Battery Heiligenhagen,In Betrieb,Mecklenburg-Vorpommern,/Date(1707350400000)/,Batterie,524,727,300.0,264.0,300.0,SSE937297233623
SEE974165539906,PV Speicher M-Tec,In Betrieb,Niedersachsen,/Date(1745798400000)/,Batterie,524,727,264.0,264.0,217.8,SSE910694932511
SEE953881080190,ERL006 ILKAZELL,In Betrieb,Sachsen,/Date(1770940800000)/,Batterie,524,727,264.0,264.0,530.1,SSE954716004329
SEE994160133589,"Batterie Gailroth Pramac  264/959,4",In Betrieb,Bayern,/Date(1722816000000)/,Batterie,524,727,264.0,264.0,959.4,SSE916890590692
SEE984034747967,Batteriespeicher OV,In Betrieb,Nordrhein-Westfalen,/Date(1734307200000)/,Batterie,524,727,264.0,264.0,558.0,SSE984026275874
SEE901813983309,Batteriespeicher-01 - Dorn,In Betrieb,Baden-Württemberg,/Date(1724889600000)/,Batterie,524,727,264.0,264.0,588.6,SSE978188327076
SEE922315406363,"BKP Batterie Ladepark 264/959,4",In Betrieb,Bayern,/Date(1727827200000)/,Batterie,524,727,264.0,264.0,959.4,SSE900255970540
SEE909289372214,Lohemilch,In Betrieb,Niedersachsen,/Date(1773705600000)/,Batterie,524,727,264.0,264.0,320.0,SSE919382569831
SEE948496198712,Europaallee 10 Speicher,In Betrieb,Rheinland-Pfalz,/Date(1718236800000)/,Batterie,524,727,255.0,255.0,288.0,SSE931314643181
SEE995990551802,Batteriespeicher,In Betrieb,Hessen,/Date(1683763200000)/,Batterie,524,727,255.0,255.0,2016.0,SSE925105562553
SEE968327012444,GC Rhein-Wied,In Betrieb,Rheinland-Pfalz,/Date(1778457600000)/,Batterie,524,727,253.0,253.0,253.0,SSE990547205863
SEE962171828091,Stromspeicher,In Betrieb,Bayern,/Date(1508284800000)/,Batterie,524,727,280.0,252.0,210.2,SSE946149295993
SEE981525807025,500 kW Speicher,In Planung,Hessen,,Batterie,524,727,250.0,250.0,500.0,SSE975317449319
SEE903037507682,HB - Lehnstedt Schulstr - Buschweg BESS,In Planung,Niedersachsen,,Batterie,524,727,250.0,250.0,522.0,SSE943631835811
SEE925503376790,Speicher AM 2024,In Betrieb,Niedersachsen,/Date(1776038400000)/,Batterie,524,727,250.0,250.0,500.0,SSE929596970880
SEE978044824213,SEE900480076284,In Planung,Bayern,,Batterie,524,727,250.0,250.0,500.0,SSE986957339458
SEE917181107780,251293-251290-Koblenzerstr. 20a,In Betrieb,Nordrhein-Westfalen,/Date(1780272000000)/,Batterie,524,727,250.0,250.0,522.0,SSE968065733762
SEE942141217322,PV MühldorfMBM,In Betrieb,Bayern,/Date(1765756800000)/,Batterie,524,727,250.0,250.0,504.0,SSE955482029776
SEE962056982726,Speicher KW,In Planung,Baden-Württemberg,,Batterie,524,727,250.0,250.0,516.0,SSE967931334157
SEE990083895931,PN250 | Hof Hofen | ABAO Solutions,In Planung,Baden-Württemberg,,Batterie,524,727,250.0,250.0,522.0,SSE928161962404
SEE954975026643,25123b-25124 Alterpostweg 16,In Betrieb,Nordrhein-Westfalen,/Date(1771372800000)/,Batterie,524,727,250.0,250.0,578.0,SSE962638030739
SEE985242713690,251252-251253-Rehmerloher Str. 190,In Betrieb,Nordrhein-Westfalen,/Date(1782345600000)/,Batterie,524,727,250.0,250.0,578.0,SSE953943953509
SEE984138261246,251288-251289 Oberbauerschafterstr. 4,In Betrieb,Nordrhein-Westfalen,/Date(1771977600000)/,Batterie,524,727,250.0,250.0,522.0,SSE909021263947
SEE915891640399,SWB.GVS-SZOE-WP-Wldfr1a1bGVS250kWh392kWp,In Betrieb,Sachsen-Anhalt,/Date(1787961600000)/,Batterie,524,727,250.0,250.0,250.0,SSE949325043951
SEE941795088388,Speicher 2026,In Planung,Baden-Württemberg,,Batterie,524,727,250.0,250.0,522.0,SSE935798263859
SEE942027910149,Solarstromspeicher,In Betrieb,Niedersachsen,/Date(1783900800000)/,Batterie,524,727,250.0,250.0,1000.0,SSE988436795014
SEE957833897751,NS_08_250_522_Senglingen,In Planung,Baden-Württemberg,,Batterie,524,727,250.0,250.0,500.0,SSE976802912615
SEE976448617332,BESS Bremervörde 1,In Planung,Niedersachsen,,Batterie,524,727,250.0,250.0,522.0,SSE982189331345
SEE907166265062,NS_03_250_522_Regnitz,In Betrieb,Baden-Württemberg,/Date(1775088000000)/,Batterie,524,727,250.0,250.0,500.0,SSE917970404533
SEE978229632961,NS_06_250_522_Oberhofen,In Betrieb,Baden-Württemberg,/Date(1780617600000)/,Batterie,524,727,250.0,250.0,500.0,SSE984556897829
SEE933533230470,NS_04_250_522_Oberlangensee,In Betrieb,Baden-Württemberg,/Date(1778630400000)/,Batterie,524,727,250.0,250.0,500.0,SSE910160706219
SEE969418779956,251210-25125-Weststr.11,In Betrieb,Nordrhein-Westfalen,/Date(1777939200000)/,Batterie,524,727,250.0,250.0,578.0,SSE927123768733
SEE922088622137,PN250 | Käthe-Paulus | ABAO Solutions,In Planung,Baden-Württemberg,,Batterie,524,727,250.0,250.0,522.0,SSE903541621614
SEE943486577959,Ruhrtaler Frischei GmbH＆ COKG - Speicher,In Betrieb,Nordrhein-Westfalen,/Date(1772496000000)/,Batterie,524,727,250.0,250.0,522.0,SSE990667090448
SEE959955813558,Batteriespeicher Freifläche,In Betrieb,Bayern,/Date(1785456000000)/,Batterie,524,727,250.0,250.0,510.0,SSE915281306089
SEE917142591085,BESS Zechitwerk,In Planung,Sachsen,,Batterie,524,727,250.0,250.0,522.0,SSE925748084689
SEE909380339642,NS_05_250_522_Bernried,In Betrieb,Baden-Württemberg,/Date(1778112000000)/,Batterie,524,727,250.0,250.0,500.0,SSE935435726112
SEE995462678518,251224-251225-Hartsiekerweg 152,In Betrieb,Nordrhein-Westfalen,/Date(1775692800000)/,Batterie,524,727,250.0,250.0,578.0,SSE914213192882
SEE918434186866,25126-25127-Rehmerloher Straße 281,In Betrieb,Nordrhein-Westfalen,/Date(1773792000000)/,Batterie,524,727,250.0,250.0,578.0,SSE961731283196
SEE922799775856,Tradingspeicher Heringnohe 250 kW / 514 kWh,In Planung,Bayern,,Batterie,524,727,250.0,250.0,514.0,SSE937863912211
SEE979207017848,LOG25 BESS,In Planung,Nordrhein-Westfalen,,Batterie,524,727,250.0,250.0,500.0,SSE980185218899
SEE955526952688,Batteriespeicher 450 AC 2025 Haldenhof,In Betrieb,Baden-Württemberg,/Date(1761868800000)/,Batterie,524,727,250.0,250.0,438.0,SSE927914474799
SEE932264441759,Wohnen mit Genuss Speicher,In Betrieb,Bayern,/Date(1749081600000)/,Batterie,524,727,250.0,250.0,516.0,SSE920074743439
SEE981600590392,251256-251258-Im Babenbeckerfeld 51,In Betrieb,Nordrhein-Westfalen,/Date(1782864000000)/,Batterie,524,727,250.0,250.0,578.0,SSE977627962632
SEE961043171235,251237-251295,In Planung,Nordrhein-Westfalen,,Batterie,524,727,250.0,250.0,578.0,SSE960736355839
SEE914252228597,Industriestraße Hückeswagen,In Planung,Nordrhein-Westfalen,,Batterie,524,727,250.0,250.0,1095.0,SSE992114588423
SEE940483982106,Sofar Batteriespeicher,In Betrieb,Bayern,/Date(1774569600000)/,Batterie,524,727,250.0,250.0,1024.0,SSE986177409634
SEE927449006007,PN250 | Hesselbühl 1 | Ummenhofer,In Planung,Baden-Württemberg,,Batterie,524,727,250.0,250.0,522.0,SSE965390637598
SEE978949372499,Batteriespeicher,In Betrieb,Thüringen,/Date(1782345600000)/,Batterie,524,727,250.0,250.0,504.0,SSE986723944909
SEE971745466652,Batteriespeicher EZ-01,In Betrieb,Nordrhein-Westfalen,/Date(1439337600000)/,Batterie,524,727,250.0,250.0,1000.0,SSE955500504056
SEE984770876327,25121-25122 Blauhoff-Südstrasse2,In Betrieb,Nordrhein-Westfalen,/Date(1765584000000)/,Batterie,524,727,250.0,250.0,578.0,SSE996473623337
SEE940953059918,Batterie 500kWh,In Betrieb,Thüringen,/Date(1593475200000)/,Batterie,524,727,250.0,250.0,497.0,SSE977354026133
SEE996047699928,Batteriespeicher PV,In Planung,Baden-Württemberg,,Batterie,524,727,250.0,250.0,500.0,SSE987116074203
SEE950332687472,PN250 | Albertshofen | ABAO Solutions,In Planung,Baden-Württemberg,,Batterie,524,727,250.0,250.0,522.0,SSE930792388867
SEE919763514597,NS_07_250_522_Habratsweiler,In Planung,Baden-Württemberg,,Batterie,524,727,250.0,250.0,500.0,SSE947054239744
SEE950101731405,251228a-251228b-Vorm Sielerholz 81,In Betrieb,Nordrhein-Westfalen,/Date(1781136000000)/,Batterie,524,727,250.0,250.0,578.0,SSE999043246363
SEE940188024033,251232-251219-Habighorsterweg 246,In Betrieb,Nordrhein-Westfalen,/Date(1776643200000)/,Batterie,524,727,250.0,250.0,578.0,SSE931215485927
SEE925591704727,Graustromspeicher Hoher Markstein 8,In Betrieb,Bayern,/Date(1778630400000)/,Batterie,524,727,250.0,250.0,522.0,SSE931036975829
SEE955081498256,Graustromspeicher,In Betrieb,Bayern,/Date(1787011200000)/,Batterie,524,727,250.0,250.0,980.0,SSE921889000175
SEE932306410743,2512103-2512134-Im Twehlen 31,In Betrieb,Nordrhein-Westfalen,/Date(1775779200000)/,Batterie,524,727,250.0,250.0,522.0,SSE974946837429
SEE900048895463,25128-251227-Moenichhusen-54,In Betrieb,Nordrhein-Westfalen,/Date(1768953600000)/,Batterie,524,727,250.0,250.0,578.0,SSE908679198755
SEE989226019679,25129-251211 -Nordbanhstr. 110,In Betrieb,Nordrhein-Westfalen,/Date(1773792000000)/,Batterie,524,727,250.0,250.0,578.0,SSE936386505986
SEE944540052153,HB - Lehnstedt Waldstr. - BESS,In Planung,Niedersachsen,,Batterie,524,727,250.0,250.0,522.0,SSE949835756020
SEE959073307205,Waidholzspeicher,In Planung,Bayern,,Batterie,524,727,260.0,250.0,300.0,SSE903050419276
SEE955141704471,Mundt Shell Langenhagen Stromspeicher,In Betrieb,Niedersachsen,/Date(1788220800000)/,Batterie,524,727,250.0,250.0,516.0,SSE923639821153
SEE991793200824,251250-2512105-Senderstraße 11,In Planung,Nordrhein-Westfalen,,Batterie,524,727,250.0,250.0,578.0,SSE960043090560
SEE946334230327,800 kW Speicher,In Betrieb,Nordrhein-Westfalen,/Date(1769040000000)/,Batterie,524,727,250.0,250.0,800.0,SSE977228923179
SEE965631489450,KA Lomersheim PV Freifläch - Speicher,In Planung,Baden-Württemberg,,Batterie,524,727,250.0,250.0,466.0,SSE973058358662
SEE916721360807,Batteriespeicher Laserhalle,In Betrieb,Niedersachsen,/Date(1659916800000)/,Batterie,524,727,250.0,250.0,98.0,SSE997723704325
SEE947226509040,251256-251258-Im Babenbecker Feld 51,In Betrieb,Nordrhein-Westfalen,/Date(1781740800000)/,Batterie,524,727,250.0,250.0,578.0,SSE953792200922
SEE924248795385,BESS_250kW_Niederspannung_Graustrom,In Planung,Bayern,,Batterie,524,727,250.0,250.0,1044.8,SSE978185689795
